"filename", "language", "C#", "C++", "C", "Python", "XML", "HTML", "CSS", "Java", "JavaScript", "Draw.io", "JSON", "Objective-C", "Markdown", "Batch", "comment", "blank", "total"
"c:\Users\F_CIL\ProjectFC\CodeForVSC\xdxb3h.cpp", "C++", 0, 154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 21, 197
"c:\Users\F_CIL\ProjectFC\CodeForVSC\xdxb3i.cpp", "C++", 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 47
"c:\Users\F_CIL\ProjectFC\CodeForVSC\xdxb4a.cpp", "C++", 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38
"c:\Users\F_CIL\ProjectFC\CodeForVSC\xdxb4b.cpp", "C++", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 22
"c:\Users\F_CIL\ProjectFC\CodeForVSC\xdxb4c.cpp", "C++", 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36
"c:\Users\F_CIL\ProjectFC\CodeForVSC\xdxb4d.cpp", "C++", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 22
"c:\Users\F_CIL\ProjectFC\CodeForVSC\xdxb4e.cpp", "C++", 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 46
"c:\Users\F_CIL\ProjectFC\CodeForVSC\xdxb4f.cpp", "C++", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 22
"c:\Users\F_CIL\ProjectFC\CodeForVSC\xdxb4g.cpp", "C++", 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 3, 45
"c:\Users\F_CIL\ProjectFC\CodeForVSC\xdxb4h.cpp", "C++", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 22
"c:\Users\F_CIL\ProjectFC\CodeForVSC\xdxb4i.cpp", "C++", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 22
"c:\Users\F_CIL\ProjectFC\CodeForVSC\xdxb5a.cpp", "C++", 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 56
"c:\Users\F_CIL\ProjectFC\CodeForVSC\xdxb5b.cpp", "C++", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 26
"c:\Users\F_CIL\ProjectFC\CodeForVSC\xdxb5c.cpp", "C++", 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 1, 117
"c:\Users\F_CIL\ProjectFC\CodeForVSC\xdxb5d.cpp", "C++", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"c:\Users\F_CIL\ProjectFC\CodeForVSC\xdxb5e.cpp", "C++", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24
"c:\Users\F_CIL\ProjectFC\CodeForVSC\xdxb5f.cpp", "C++", 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39
"c:\Users\F_CIL\ProjectFC\CodeForVSC\xdxb5g.cpp", "C++", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"c:\Users\F_CIL\ProjectFC\CodeForVSC\xdxb5h.cpp", "C++", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"c:\Users\F_CIL\ProjectFC\CodeForVSC\xdxb5i.cpp", "C++", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 14
"c:\Users\F_CIL\ProjectFC\CodeForVSC\xdxl1a.cpp", "C++", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26
"c:\Users\F_CIL\ProjectFC\CodeForVSC\xdxl1c.cpp", "C++", 0, 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 151
"c:\Users\F_CIL\ProjectFC\CodeForVSC\xdxl1i.cpp", "C++", 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84
"c:\Users\F_CIL\ProjectFC\CodeForVSC\xdxl1k.cpp", "C++", 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87
"c:\Users\F_CIL\ProjectFC\CodeForVSC\xdxl1l.cpp", "C++", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28
"c:\Users\F_CIL\ProjectFC\CodeForVSC\xdxl2a.cpp", "C++", 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 68
"c:\Users\F_CIL\ProjectFC\CodeForVSC\xdxl2d.cpp", "C++", 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57
"c:\Users\F_CIL\ProjectFC\CodeForVSC\xdxl2e.cpp", "C++", 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 1, 112
"c:\Users\F_CIL\ProjectFC\CodeForVSC\xdxl2g.cpp", "C++", 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 1, 109
"c:\Users\F_CIL\ProjectFC\CodeForVSC\xdxl2h.cpp", "C++", 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44
"c:\Users\F_CIL\ProjectFC\CodeForVSC\xdxl3a.cpp", "C++", 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30
"c:\Users\F_CIL\ProjectFC\CodeForVSC\xdxl3b.cpp", "C++", 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40
"c:\Users\F_CIL\ProjectFC\CodeForVSC\xdxl3e.cpp", "C++", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 27
"c:\Users\F_CIL\ProjectFC\CodeForVSC\xdxl3f.cpp", "C++", 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 64
"c:\Users\F_CIL\ProjectFC\CodeForVSC\xdxl3j.cpp", "C++", 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 86
"c:\Users\F_CIL\ProjectFC\CodeForVSC\xdxl4d.cpp", "C++", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26
"c:\Users\F_CIL\ProjectFC\CodeForVSC\xdxl4f.cpp", "C++", 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68
"c:\Users\F_CIL\ProjectFC\CodeForVSC\xdxl4i.cpp", "C++", 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 57
"c:\Users\F_CIL\ProjectFC\CodeForVSC\xdxl5a.cpp", "C++", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28
"c:\Users\F_CIL\ProjectFC\CodeForVSC\xdxl5b.cpp", "C++", 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 94
"c:\Users\F_CIL\ProjectFC\CodeForVSC\xdxl5e.cpp", "C++", 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 50
"c:\Users\F_CIL\ProjectFC\CodeForVSC\xdxl5j.cpp", "C++", 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 45
"c:\Users\F_CIL\ProjectFC\CodeForVSC\xdxl6a.cpp", "C++", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23
"c:\Users\F_CIL\ProjectFC\CodeForVSC\xdxl6b.cpp", "C++", 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 1, 41
"c:\Users\F_CIL\ProjectFC\CodeForVSC\xdxl6c.cpp", "C++", 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41
"c:\Users\F_CIL\ProjectFC\CodeForVSC\xdxl6d.cpp", "C++", 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 97
"c:\Users\F_CIL\ProjectFC\CodeForVSC\xdxl6e.cpp", "C++", 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 48
"c:\Users\F_CIL\ProjectFC\CodeForVSC\xdxl7b.cpp", "C++", 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 55
"c:\Users\F_CIL\ProjectFC\CodeForVSC\xdxl7c.cpp", "C++", 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 1, 74
"c:\Users\F_CIL\ProjectFC\CodeForVSC\xdxl7d.cpp", "C++", 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 55
"c:\Users\F_CIL\ProjectFC\CodeForVSC\xdxl8a.cpp", "C++", 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70
"c:\Users\F_CIL\ProjectFC\CodeForVSC\xdxl8b.cpp", "C++", 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48
"c:\Users\F_CIL\ProjectFC\CodeForVSC\xdxl8c.cpp", "C++", 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43
"c:\Users\F_CIL\ProjectFC\CodeForVSC\xdxl8d.cpp", "C++", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17
"c:\Users\F_CIL\ProjectFC\CodeForVSC\xdxl8f.cpp", "C++", 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 38
"c:\Users\F_CIL\ProjectFC\CodeForVSC\xdxl8l.cpp", "C++", 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 2, 65
"c:\Users\F_CIL\ProjectFC\CodeForVSC\xdxl9b.cpp", "C++", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26
"c:\Users\F_CIL\ProjectFC\CodeForVSC\xdxl9k.cpp", "C++", 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 35
"c:\Users\F_CIL\ProjectFC\CodeForVSC\xjsx1a.cpp", "C++", 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37
"c:\Users\F_CIL\ProjectFC\CodeForVSC\xjsx1b.cpp", "C++", 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33
"c:\Users\F_CIL\ProjectFC\CodeForVSC\xjsx1d.cpp", "C++", 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 36
"c:\Users\F_CIL\ProjectFC\CodeForVSC\xjsx1j.cpp", "C++", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"c:\Users\F_CIL\ProjectFC\CodeForVSC\xsjsA.cpp", "C++", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 37
"c:\Users\F_CIL\ProjectFC\CodeForVSC\xsjsB.cpp", "C++", 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 18, 110
"c:\Users\F_CIL\ProjectFC\CodeForVSC\xsjsC.cpp", "C++", 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 37
"c:\Users\F_CIL\ProjectFC\CodeForVSC\xsjsD.cpp", "C++", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 7, 36
"c:\Users\F_CIL\ProjectFC\CodeForVSC\xsjsF.cpp", "C++", 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 20, 129
"c:\Users\F_CIL\ProjectFC\CodeForVSC\yubitest.cpp", "C++", 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10, 50
"c:\Users\F_CIL\ProjectFC\CodeForVSC\zhy.cpp", "C++", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 29
"c:\Users\F_CIL\ProjectFC\CodeForVSC\zy23.cpp", "C++", 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 54
"c:\Users\F_CIL\ProjectFC\CodeForVSC\zy3.cpp", "C++", 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 4, 64
"c:\Users\F_CIL\ProjectFC\CodeForVSC\zyq.cpp", "C++", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13
"Total", "-", 3163, 30824, 3233, 308, 89, 153, 47, 11, 279, 206, 14, 19, 156, 9, 4845, 4812, 48168
